Year,Location_ID,Company_ID,Track_type_ID,Value,Scalar_ID,UOM_ID
2001,CN,VIAR,31,8,0,196
2001,CN,VIAR,32,0,0,196
2001,CN,VIAR,33,0,0,196
2001,CN,RGRL,1,19891,0,196
2001,CN,RGRL,11,15546,0,196
2001,CN,RGRL,21,12558,0,196
2001,CN,RGRL,22,234,0,196
2001,CN,RGRL,23,2753,0,196
2001,CN,RGRL,12,4345,0,196
2001,CN,RGRL,31,2840,0,196
2001,CN,RGRL,32,418,0,196
2001,CN,RGRL,33,1086,0,196
2002,CN,ALL,1,73186,0,196
2002,CN,ALL,11,61715,0,196
2002,CN,ALL,21,43063,0,196
2002,CN,ALL,22,3033,0,196
2002,CN,ALL,23,15619,0,196
2002,CN,ALL,12,11470,0,196
2002,CN,ALL,31,6095,0,196
2002,CN,ALL,32,906,0,196
2002,CN,ALL,33,4471,0,196
2002,CN,CNNL,1,30714,0,196
2002,CN,CNNL,11,28418,0,196
2002,CN,CNNL,21,18284,0,196
2002,CN,CNNL,22,1998,0,196
2002,CN,CNNL,23,8137,0,196
2002,CN,CNNL,12,2296,0,196
2002,CN,CNNL,31,330,0,196
2002,CN,CNNL,32,62,0,196
2002,CN,CNNL,33,1903,0,196
2002,CN,CNPC,1,22360,0,196
2002,CN,CNPC,11,17542,0,196
2002,CN,CNPC,21,11948,0,196
2002,CN,CNPC,22,801,0,196
2002,CN,CNPC,23,4793,0,196
2002,CN,CNPC,12,4818,0,196
2002,CN,CNPC,31,2807,0,196
2002,CN,CNPC,32,452,0,196
2002,CN,CNPC,33,1559,0,196
2002,CN,VIAR,1,216,0,196
2002,CN,VIAR,11,208,0,196
2002,CN,VIAR,21,208,0,196
2002,CN,VIAR,22,0,0,196
2002,CN,VIAR,23,0,0,196
2002,CN,VIAR,12,8,0,196
2002,CN,VIAR,31,8,0,196
2002,CN,VIAR,32,0,0,196
2002,CN,VIAR,33,0,0,196
2002,CN,RGRL,1,19896,0,196
2002,CN,RGRL,11,15548,0,196
2002,CN,RGRL,21,12624,0,196
2002,CN,RGRL,22,234,0,196
2002,CN,RGRL,23,2690,0,196
2002,CN,RGRL,12,4348,0,196
2002,CN,RGRL,31,2950,0,196
2002,CN,RGRL,32,391,0,196
2002,CN,RGRL,33,1008,0,196
2003,CN,ALL,1,71920,0,196
2003,CN,ALL,11,60431,0,196
2003,CN,ALL,21,42082,0,196
2003,CN,ALL,22,2889,0,196
2003,CN,ALL,23,15460,0,196
2003,CN,ALL,12,11488,0,196
2003,CN,ALL,31,6115,0,196
2003,CN,ALL,32,923,0,196
2003,CN,ALL,33,4450,0,196
2003,CN,CNNL,1,30822,0,196
2003,CN,CNNL,11,28535,0,196
2003,CN,CNNL,21,18420,0,196
2003,CN,CNNL,22,1966,0,196
2003,CN,CNNL,23,8149,0,196
2003,CN,CNNL,12,2287,0,196
2003,CN,CNNL,31,333,0,196
2003,CN,CNNL,32,59,0,196
2003,CN,CNNL,33,1894,0,196
2003,CN,CNPC,1,22222,0,196
2003,CN,CNPC,11,17405,0,196
2003,CN,CNPC,21,11866,0,196
2003,CN,CNPC,22,763,0,196
2003,CN,CNPC,23,4777,0,196
2003,CN,CNPC,12,4817,0,196
2003,CN,CNPC,31,2807,0,196
2003,CN,CNPC,32,452,0,196
2003,CN,CNPC,33,1558,0,196
2003,CN,VIAR,1,216,0,196
2003,CN,VIAR,11,208,0,196
2003,CN,VIAR,21,208,0,196
2003,CN,VIAR,22,0,0,196
2003,CN,VIAR,23,0,0,196
2003,CN,VIAR,12,8,0,196
2003,CN,VIAR,31,8,0,196
2003,CN,VIAR,32,0,0,196
2003,CN,VIAR,33,0,0,196
2003,CN,RGRL,1,18660,0,196
2003,CN,RGRL,11,14284,0,196
2003,CN,RGRL,21,11588,0,196
2003,CN,RGRL,22,160,0,196
2003,CN,RGRL,23,2535,0,196
2003,CN,RGRL,12,4377,0,196
2003,CN,RGRL,31,2967,0,196
2003,CN,RGRL,32,412,0,196
2003,CN,RGRL,33,998,0,196
2004,CN,ALL,1,72048,0,196
2004,CN,ALL,11,60655,0,196
2004,CN,ALL,21,42163,0,196
2004,CN,ALL,22,3017,0,196
2004,CN,ALL,23,15475,0,196
2004,CN,ALL,12,11393,0,196
2004,CN,ALL,31,6099,0,196
2004,CN,ALL,32,970,0,196
2004,CN,ALL,33,4325,0,196
2004,CN,CNNL,1,30853,0,196
2004,CN,CNNL,11,28561,0,196
2004,CN,CNNL,21,18424,0,196
2004,CN,CNNL,22,1967,0,196
2004,CN,CNNL,23,8170,0,196
2004,CN,CNNL,12,2291,0,196
2004,CN,CNNL,31,338,0,196
2004,CN,CNNL,32,59,0,196
2004,CN,CNNL,33,1894,0,196
2004,CN,CNPC,1,22193,0,196
2004,CN,CNPC,11,17384,0,196
2004,CN,CNPC,21,11827,0,196
2004,CN,CNPC,22,766,0,196
2004,CN,CNPC,23,4791,0,196
2004,CN,CNPC,12,4809,0,196
2004,CN,CNPC,31,2807,0,196
2004,CN,CNPC,32,452,0,196
2004,CN,CNPC,33,1550,0,196
2004,CN,VIAR,1,216,0,196
2004,CN,VIAR,11,208,0,196
2004,CN,VIAR,21,208,0,196
2004,CN,VIAR,22,0,0,196
2004,CN,VIAR,23,0,0,196
2004,CN,VIAR,12,8,0,196
2004,CN,VIAR,31,8,0,196
2004,CN,VIAR,32,0,0,196
2004,CN,VIAR,33,0,0,196
2004,CN,RGRL,1,18787,0,196
2004,CN,RGRL,11,14502,0,196
2004,CN,RGRL,21,11704,0,196
2004,CN,RGRL,22,284,0,196
2004,CN,RGRL,23,2514,0,196
2004,CN,RGRL,12,4285,0,196
2004,CN,RGRL,31,2946,0,196
2004,CN,RGRL,32,458,0,196
2004,CN,RGRL,33,881,0,196
2005,CN,ALL,1,72367,0,196
2005,CN,ALL,11,57884,0,196
2005,CN,ALL,21,39391,0,196
2005,CN,ALL,22,3378,0,196
2005,CN,ALL,23,15116,0,196
2005,CN,ALL,12,14483,0,196
2005,CN,ALL,31,8379,0,196
2005,CN,ALL,32,1032,0,196
2005,CN,ALL,33,5071,0,196
2005,CN,CNNL,1,34110,0,196
2005,CN,CNNL,11,28829,0,196
2005,CN,CNNL,21,18422,0,196
2005,CN,CNNL,22,1969,0,196
2005,CN,CNNL,23,8438,0,196
2005,CN,CNNL,12,5281,0,196
2005,CN,CNNL,31,2609,0,196
2005,CN,CNNL,32,56,0,196
2005,CN,CNNL,33,2617,0,196
2005,CN,CNPC,1,21956,0,196
2005,CN,CNPC,11,17144,0,196
2005,CN,CNPC,21,11542,0,196
2005,CN,CNPC,22,817,0,196
2005,CN,CNPC,23,4785,0,196
2005,CN,CNPC,12,4812,0,196
2005,CN,CNPC,31,2807,0,196
2005,CN,CNPC,32,455,0,196
2005,CN,CNPC,33,1550,0,196
2005,CN,VIAR,1,216,0,196
2005,CN,VIAR,11,208,0,196
2005,CN,VIAR,21,208,0,196
2005,CN,VIAR,22,0,0,196
2005,CN,VIAR,23,0,0,196
2005,CN,VIAR,12,8,0,196
2005,CN,VIAR,31,8,0,196
2005,CN,VIAR,32,0,0,196
2005,CN,VIAR,33,0,0,196
2005,CN,RGRL,1,16085,0,196
2005,CN,RGRL,11,11704,0,196
2005,CN,RGRL,21,9219,0,196
2005,CN,RGRL,22,592,0,196
2005,CN,RGRL,23,1893,0,196
2005,CN,RGRL,12,4382,0,196
2005,CN,RGRL,31,2956,0,196
2005,CN,RGRL,32,521,0,196
2005,CN,RGRL,33,905,0,196
2006,CN,ALL,1,71812,0,196
2006,CN,ALL,11,57349,0,196
2006,CN,ALL,21,39045,0,196
2006,CN,ALL,22,3377,0,196
2006,CN,ALL,23,14926,0,196
2006,CN,ALL,12,14463,0,196
2006,CN,ALL,31,8374,0,196
2006,CN,ALL,32,1075,0,196
2006,CN,ALL,33,5014,0,196
2006,CN,CNNL,1,35802,0,196
2006,CN,CNNL,11,30534,0,196
2006,CN,CNNL,21,20098,0,196
2006,CN,CNNL,22,1955,0,196
2006,CN,CNNL,23,8481,0,196
2006,CN,CNNL,12,5268,0,196
2006,CN,CNNL,31,2598,0,196
2006,CN,CNNL,32,56,0,196
2006,CN,CNNL,33,2614,0,196
2006,CN,CNPC,1,21675,0,196
2006,CN,CNPC,11,16872,0,196
2006,CN,CNPC,21,11288,0,196
2006,CN,CNPC,22,830,0,196
2006,CN,CNPC,23,4754,0,196
2006,CN,CNPC,12,4802,0,196
2006,CN,CNPC,31,2797,0,196
2006,CN,CNPC,32,457,0,196
2006,CN,CNPC,33,1548,0,196
2006,CN,VIAR,1,216,0,196
2006,CN,VIAR,11,208,0,196
2006,CN,VIAR,21,208,0,196
2006,CN,VIAR,22,0,0,196
2006,CN,VIAR,23,0,0,196
2006,CN,VIAR,12,8,0,196
2006,CN,VIAR,31,8,0,196
2006,CN,VIAR,32,0,0,196
2006,CN,VIAR,33,0,0,196
2006,CN,RGRL,1,14120,0,196
2006,CN,RGRL,11,9735,0,196
2006,CN,RGRL,21,7452,0,196
2006,CN,RGRL,22,592,0,196
2006,CN,RGRL,23,1691,0,196
2006,CN,RGRL,12,4385,0,196
2006,CN,RGRL,31,2971,0,196
2006,CN,RGRL,32,562,0,196
2006,CN,RGRL,33,851,0,196
2007,CN,ALL,1,71716,0,196
2007,CN,ALL,11,57646,0,196
2007,CN,ALL,21,39222,0,196
2007,CN,ALL,22,3392,0,196
2007,CN,ALL,23,15033,0,196
2007,CN,ALL,12,14069,0,196
2007,CN,ALL,31,8057,0,196
2007,CN,ALL,32,1052,0,196
2007,CN,ALL,33,4961,0,196
2007,CN,CNNL,1,36160,0,196
2007,CN,CNNL,11,30891,0,196
2007,CN,CNNL,21,20352,0,196
2007,CN,CNNL,22,1955,0,196
2007,CN,CNNL,23,8584,0,196
2007,CN,CNNL,12,5270,0,196
2007,CN,CNNL,31,2598,0,196
2007,CN,CNNL,32,56,0,196
2007,CN,CNNL,33,2616,0,196
2007,CN,CNPC,1,21589,0,196
2007,CN,CNPC,11,16829,0,196
2007,CN,CNPC,21,11243,0,196
2007,CN,CNPC,22,829,0,196
2007,CN,CNPC,23,4757,0,196
2007,CN,CNPC,12,4760,0,196
2007,CN,CNPC,31,2754,0,196
2007,CN,CNPC,32,457,0,196
2007,CN,CNPC,33,1550,0,196
2007,CN,VIAR,1,216,0,196
2007,CN,VIAR,11,208,0,196
2007,CN,VIAR,21,208,0,196
2007,CN,VIAR,22,0,0,196
2007,CN,VIAR,23,0,0,196
2007,CN,VIAR,12,8,0,196
2007,CN,VIAR,31,8,0,196
2007,CN,VIAR,32,0,0,196
2007,CN,VIAR,33,0,0,196
2007,CN,RGRL,1,13750,0,196
2007,CN,RGRL,11,9719,0,196
2007,CN,RGRL,21,7419,0,196
2007,CN,RGRL,22,608,0,196
2007,CN,RGRL,23,1692,0,196
2007,CN,RGRL,12,4031,0,196
2007,CN,RGRL,31,2697,0,196
2007,CN,RGRL,32,539,0,196
2007,CN,RGRL,33,795,0,196
2008,CN,ALL,1,70230,0,196
2008,CN,ALL,11,56989,0,196
2008,CN,ALL,21,38599,0,196
2008,CN,ALL,22,3399,0,196
2008,CN,ALL,23,14991,0,196
2008,CN,ALL,12,13240,0,196
2008,CN,ALL,31,7670,0,196
2008,CN,ALL,32,938,0,196
2008,CN,ALL,33,4632,0,196
2008,CN,CNNL,1,37465,0,196
2008,CN,CNNL,11,31995,0,196
2008,CN,CNNL,21,21187,0,196
2008,CN,CNNL,22,1988,0,196
2008,CN,CNNL,23,8819,0,196
2008,CN,CNNL,12,5471,0,196
2008,CN,CNNL,31,2756,0,196
2008,CN,CNNL,32,98,0,196
2008,CN,CNNL,33,2617,0,196
2008,CN,CNPC,1,21345,0,196
2008,CN,CNPC,11,16584,0,196
2008,CN,CNPC,21,10993,0,196
2008,CN,CNPC,22,840,0,196
2008,CN,CNPC,23,4751,0,196
2008,CN,CNPC,12,4760,0,196
2008,CN,CNPC,31,2754,0,196
2008,CN,CNPC,32,457,0,196
2008,CN,CNPC,33,1550,0,196
2008,CN,VIAR,1,269,0,196
2008,CN,VIAR,11,245,0,196
2008,CN,VIAR,21,208,0,196
2008,CN,VIAR,22,0,0,196
2008,CN,VIAR,23,37,0,196
2008,CN,VIAR,12,24,0,196
2008,CN,VIAR,31,24,0,196
2008,CN,VIAR,32,0,0,196
2008,CN,VIAR,33,0,0,196
2008,CN,RGRL,1,11151,0,196
2008,CN,RGRL,11,8166,0,196
2008,CN,RGRL,21,6210,0,196
2008,CN,RGRL,22,571,0,196
2008,CN,RGRL,23,1385,0,196
2008,CN,RGRL,12,2985,0,196
2008,CN,RGRL,31,2136,0,196
2008,CN,RGRL,32,384,0,196
2008,CN,RGRL,33,465,0,196
2009,CN,ALL,1,67537,0,196
2009,CN,ALL,11,54488,0,196
2009,CN,ALL,21,36451,0,196
2009,CN,ALL,22,3367,0,196
2009,CN,ALL,23,14671,0,196
2009,CN,ALL,12,13049,0,196
2009,CN,ALL,31,7581,0,196
2009,CN,ALL,32,873,0,196
2009,CN,ALL,33,4594,0,196
2009,CN,CNNL,1,36565,0,196
2009,CN,CNNL,11,31053,0,196
2009,CN,CNNL,21,20258,0,196
2009,CN,CNNL,22,1988,0,196
2009,CN,CNNL,23,8806,0,196
2009,CN,CNNL,12,5512,0,196
2009,CN,CNNL,31,2797,0,196
2009,CN,CNNL,32,98,0,196
2009,CN,CNNL,33,2617,0,196
2009,CN,CNPC,1,21055,0,196
2009,CN,CNPC,11,16299,0,196
2009,CN,CNPC,21,10755,0,196
2009,CN,CNPC,22,842,0,196
2009,CN,CNPC,23,4703,0,196
2009,CN,CNPC,12,4756,0,196
2009,CN,CNPC,31,2754,0,196
2009,CN,CNPC,32,457,0,196
2009,CN,CNPC,33,1545,0,196
2009,CN,VIAR,1,270,0,196
2009,CN,VIAR,11,245,0,196
2009,CN,VIAR,21,208,0,196
2009,CN,VIAR,22,0,0,196
2009,CN,VIAR,23,38,0,196
2009,CN,VIAR,12,24,0,196
2009,CN,VIAR,31,24,0,196
2009,CN,VIAR,32,0,0,196
2009,CN,VIAR,33,0,0,196
2009,CN,RGRL,1,9647,0,196
2009,CN,RGRL,11,6891,0,196
2009,CN,RGRL,21,5230,0,196
2009,CN,RGRL,22,537,0,196
2009,CN,RGRL,23,1124,0,196
2009,CN,RGRL,12,2757,0,196
2009,CN,RGRL,31,2006,0,196
2009,CN,RGRL,32,319,0,196
2009,CN,RGRL,33,432,0,196
2010,CN,ALL,1,66312,0,196
2010,CN,ALL,11,53410,0,196
2010,CN,ALL,21,35953,0,196
2010,CN,ALL,22,3626,0,196
2010,CN,ALL,23,13830,0,196
2010,CN,ALL,12,12902,0,196
2010,CN,ALL,31,7489,0,196
2010,CN,ALL,32,793,0,196
2010,CN,ALL,33,4620,0,196
2010,CN,CNNL,1,NULL,0,196
2010,CN,CNNL,11,NULL,0,196
2010,CN,CNNL,21,NULL,0,196
2010,CN,CNNL,22,NULL,0,196
2010,CN,CNNL,23,NULL,0,196
2010,CN,CNNL,12,NULL,0,196
2010,CN,CNNL,31,NULL,0,196
2010,CN,CNNL,32,NULL,0,196
2010,CN,CNNL,33,NULL,0,196
2010,CN,CNPC,1,NULL,0,196
2010,CN,CNPC,11,NULL,0,196
2010,CN,CNPC,21,NULL,0,196
2010,CN,CNPC,22,NULL,0,196
2010,CN,CNPC,23,NULL,0,196
2010,CN,CNPC,12,NULL,0,196
2010,CN,CNPC,31,NULL,0,196
2010,CN,CNPC,32,NULL,0,196
2010,CN,CNPC,33,NULL,0,196
2010,CN,VIAR,1,NULL,0,196
2010,CN,VIAR,11,NULL,0,196
2010,CN,VIAR,21,NULL,0,196
2010,CN,VIAR,22,NULL,0,196
2010,CN,VIAR,23,NULL,0,196
2010,CN,VIAR,12,NULL,0,196
2010,CN,VIAR,31,NULL,0,196
2010,CN,VIAR,32,NULL,0,196
2010,CN,VIAR,33,NULL,0,196
2010,CN,RGRL,1,9104,0,196
2010,CN,RGRL,11,6278,0,196
2010,CN,RGRL,21,4855,0,196
2010,CN,RGRL,22,474,0,196
2010,CN,RGRL,23,950,0,196
2010,CN,RGRL,12,2826,0,196
2010,CN,RGRL,31,2202,0,196
2010,CN,RGRL,32,195,0,196
2010,CN,RGRL,33,429,0,196
2011,CN,ALL,1,64218,0,196
2011,CN,ALL,11,51648,0,196
2011,CN,ALL,21,34839,0,196
2011,CN,ALL,22,3278,0,196
2011,CN,ALL,23,13531,0,196
2011,CN,ALL,12,12570,0,196
2011,CN,ALL,31,7238,0,196
2011,CN,ALL,32,827,0,196
2011,CN,ALL,33,4506,0,196
2011,CN,CNNL,1,NULL,0,196
2011,CN,CNNL,11,NULL,0,196
2011,CN,CNNL,21,NULL,0,196
2011,CN,CNNL,22,NULL,0,196
2011,CN,CNNL,23,NULL,0,196
2011,CN,CNNL,12,NULL,0,196
2011,CN,CNNL,31,NULL,0,196
2011,CN,CNNL,32,NULL,0,196
2011,CN,CNNL,33,NULL,0,196
2011,CN,CNPC,1,NULL,0,196
2011,CN,CNPC,11,NULL,0,196
2011,CN,CNPC,21,NULL,0,196
2011,CN,CNPC,22,NULL,0,196
2011,CN,CNPC,23,NULL,0,196
2011,CN,CNPC,12,NULL,0,196
2011,CN,CNPC,31,NULL,0,196
2011,CN,CNPC,32,NULL,0,196
2011,CN,CNPC,33,NULL,0,196
2011,CN,VIAR,1,NULL,0,196
2011,CN,VIAR,11,NULL,0,196
2011,CN,VIAR,21,NULL,0,196
2011,CN,VIAR,22,NULL,0,196
2011,CN,VIAR,23,NULL,0,196
2011,CN,VIAR,12,NULL,0,196
2011,CN,VIAR,31,NULL,0,196
2011,CN,VIAR,32,NULL,0,196
2011,CN,VIAR,33,NULL,0,196
2011,CN,RGRL,1,8670,0,196
2011,CN,RGRL,11,6137,0,196
2011,CN,RGRL,21,4582,0,196
2011,CN,RGRL,22,601,0,196
2011,CN,RGRL,23,954,0,196
2011,CN,RGRL,12,2532,0,196
2011,CN,RGRL,31,1939,0,196
2011,CN,RGRL,32,199,0,196
2011,CN,RGRL,33,393,0,196
2012,CN,ALL,1,63104,0,196
2012,CN,ALL,11,50740,0,196
2012,CN,ALL,21,34685,0,196
2012,CN,ALL,22,3280,0,196
2012,CN,ALL,23,12775,0,196
2012,CN,ALL,12,12364,0,196
2012,CN,ALL,31,6960,0,196
2012,CN,ALL,32,902,0,196
2012,CN,ALL,33,4502,0,196
2012,CN,CNNL,1,NULL,0,196
2012,CN,CNNL,11,NULL,0,196
2012,CN,CNNL,21,NULL,0,196
2012,CN,CNNL,22,NULL,0,196
2012,CN,CNNL,23,NULL,0,196
2012,CN,CNNL,12,NULL,0,196
2012,CN,CNNL,31,NULL,0,196
2012,CN,CNNL,32,NULL,0,196
2012,CN,CNNL,33,NULL,0,196
2012,CN,CNPC,1,NULL,0,196
2012,CN,CNPC,11,NULL,0,196
2012,CN,CNPC,21,NULL,0,196
2012,CN,CNPC,22,NULL,0,196
2012,CN,CNPC,23,NULL,0,196
2012,CN,CNPC,12,NULL,0,196
2012,CN,CNPC,31,NULL,0,196
2012,CN,CNPC,32,NULL,0,196
2012,CN,CNPC,33,NULL,0,196
2012,CN,VIAR,1,NULL,0,196
2012,CN,VIAR,11,NULL,0,196
2012,CN,VIAR,21,NULL,0,196
2012,CN,VIAR,22,NULL,0,196
2012,CN,VIAR,23,NULL,0,196
2012,CN,VIAR,12,NULL,0,196
2012,CN,VIAR,31,NULL,0,196
2012,CN,VIAR,32,NULL,0,196
2012,CN,VIAR,33,NULL,0,196
2012,CN,RGRL,1,8228,0,196
2012,CN,RGRL,11,6081,0,196
2012,CN,RGRL,21,4524,0,196
2012,CN,RGRL,22,603,0,196
2012,CN,RGRL,23,954,0,196
2012,CN,RGRL,12,2148,0,196
2012,CN,RGRL,31,1608,0,196
2012,CN,RGRL,32,199,0,196
2012,CN,RGRL,33,341,0,196
2013,CN,ALL,1,62341,0,196
2013,CN,ALL,11,50269,0,196
2013,CN,ALL,21,34717,0,196
2013,CN,ALL,22,3156,0,196
2013,CN,ALL,23,12397,0,196
2013,CN,ALL,12,12072,0,196
2013,CN,ALL,31,6788,0,196
2013,CN,ALL,32,843,0,196
2013,CN,ALL,33,4441,0,196
2013,CN,CNNL,1,NULL,0,196
2013,CN,CNNL,11,NULL,0,196
2013,CN,CNNL,21,NULL,0,196
2013,CN,CNNL,22,NULL,0,196
2013,CN,CNNL,23,NULL,0,196
2013,CN,CNNL,12,NULL,0,196
2013,CN,CNNL,31,NULL,0,196
2013,CN,CNNL,32,NULL,0,196
2013,CN,CNNL,33,NULL,0,196
2013,CN,CNPC,1,NULL,0,196
2013,CN,CNPC,11,NULL,0,196
2013,CN,CNPC,21,NULL,0,196
2013,CN,CNPC,22,NULL,0,196
2013,CN,CNPC,23,NULL,0,196
2013,CN,CNPC,12,NULL,0,196
2013,CN,CNPC,31,NULL,0,196
2013,CN,CNPC,32,NULL,0,196
2013,CN,CNPC,33,NULL,0,196
2013,CN,VIAR,1,NULL,0,196
2013,CN,VIAR,11,NULL,0,196
2013,CN,VIAR,21,NULL,0,196
2013,CN,VIAR,22,NULL,0,196
2013,CN,VIAR,23,NULL,0,196
2013,CN,VIAR,12,NULL,0,196
2013,CN,VIAR,31,NULL,0,196
2013,CN,VIAR,32,NULL,0,196
2013,CN,VIAR,33,NULL,0,196
2013,CN,RGRL,1,7911,0,196
2013,CN,RGRL,11,6032,0,196
2013,CN,RGRL,21,4674,0,196
2013,CN,RGRL,22,483,0,196
2013,CN,RGRL,23,876,0,196
2013,CN,RGRL,12,1880,0,196
2013,CN,RGRL,31,1400,0,196
2013,CN,RGRL,32,185,0,196
2013,CN,RGRL,33,295,0,196
2014,CN,ALL,1,62307,0,196
2014,CN,ALL,11,50098,0,196
2014,CN,ALL,21,34494,0,196
2014,CN,ALL,22,3388,0,196
2014,CN,ALL,23,12217,0,196
2014,CN,ALL,12,12209,0,196
2014,CN,ALL,31,6948,0,196
2014,CN,ALL,32,876,0,196
2014,CN,ALL,33,4384,0,196
2014,CN,CNNL,1,NULL,0,196
2014,CN,CNNL,11,NULL,0,196
2014,CN,CNNL,21,NULL,0,196
2014,CN,CNNL,22,NULL,0,196
2014,CN,CNNL,23,NULL,0,196
2014,CN,CNNL,12,NULL,0,196
2014,CN,CNNL,31,NULL,0,196
2014,CN,CNNL,32,NULL,0,196
2014,CN,CNNL,33,NULL,0,196
2014,CN,CNPC,1,NULL,0,196
2014,CN,CNPC,11,NULL,0,196
2014,CN,CNPC,21,NULL,0,196
2014,CN,CNPC,22,NULL,0,196
2014,CN,CNPC,23,NULL,0,196
2014,CN,CNPC,12,NULL,0,196
2014,CN,CNPC,31,NULL,0,196
2014,CN,CNPC,32,NULL,0,196
2014,CN,CNPC,33,NULL,0,196
2014,CN,VIAR,1,NULL,0,196
2014,CN,VIAR,11,NULL,0,196
2014,CN,VIAR,21,NULL,0,196
2014,CN,VIAR,22,NULL,0,196
2014,CN,VIAR,23,NULL,0,196
2014,CN,VIAR,12,NULL,0,196
2014,CN,VIAR,31,NULL,0,196
2014,CN,VIAR,32,NULL,0,196
2014,CN,VIAR,33,NULL,0,196
2014,CN,RGRL,1,8444,0,196
2014,CN,RGRL,11,6492,0,196
2014,CN,RGRL,21,4890,0,196
2014,CN,RGRL,22,687,0,196
2014,CN,RGRL,23,914,0,196
2014,CN,RGRL,12,1952,0,196
2014,CN,RGRL,31,1443,0,196
2014,CN,RGRL,32,210,0,196
2014,CN,RGRL,33,300,0,196
2015,CN,ALL,1,63562,0,196
2015,CN,ALL,11,50454,0,196
2015,CN,ALL,21,35205,0,196
2015,CN,ALL,22,3252,0,196
2015,CN,ALL,23,11998,0,196
2015,CN,ALL,12,13108,0,196
2015,CN,ALL,31,7858,0,196
2015,CN,ALL,32,812,0,196
2015,CN,ALL,33,4438,0,196
2015,CN,CNNL,1,NULL,0,196
2015,CN,CNNL,11,NULL,0,196
2015,CN,CNNL,21,NULL,0,196
2015,CN,CNNL,22,NULL,0,196
2015,CN,CNNL,23,NULL,0,196
2015,CN,CNNL,12,NULL,0,196
2015,CN,CNNL,31,NULL,0,196
2015,CN,CNNL,32,NULL,0,196
2015,CN,CNNL,33,NULL,0,196
2015,CN,CNPC,1,NULL,0,196
2015,CN,CNPC,11,NULL,0,196
2015,CN,CNPC,21,NULL,0,196
2015,CN,CNPC,22,NULL,0,196
2015,CN,CNPC,23,NULL,0,196
2015,CN,CNPC,12,NULL,0,196
2015,CN,CNPC,31,NULL,0,196
2015,CN,CNPC,32,NULL,0,196
2015,CN,CNPC,33,NULL,0,196
2015,CN,VIAR,1,NULL,0,196
2015,CN,VIAR,11,NULL,0,196
2015,CN,VIAR,21,NULL,0,196
2015,CN,VIAR,22,NULL,0,196
2015,CN,VIAR,23,NULL,0,196
2015,CN,VIAR,12,NULL,0,196
2015,CN,VIAR,31,NULL,0,196
2015,CN,VIAR,32,NULL,0,196
2015,CN,VIAR,33,NULL,0,196
2015,CN,RGRL,1,9851,0,196
2015,CN,RGRL,11,7623,0,196
2015,CN,RGRL,21,6157,0,196
2015,CN,RGRL,22,521,0,196
2015,CN,RGRL,23,946,0,196
2015,CN,RGRL,12,2228,0,196
2015,CN,RGRL,31,1685,0,196
2015,CN,RGRL,32,213,0,196
2015,CN,RGRL,33,329,0,196
2016,CN,ALL,1,61856,0,196
2016,CN,ALL,11,48902,0,196
2016,CN,ALL,21,33904,0,196
2016,CN,ALL,22,3295,0,196
2016,CN,ALL,23,11703,0,196
2016,CN,ALL,12,12953,0,196
2016,CN,ALL,31,7545,0,196
2016,CN,ALL,32,917,0,196
2016,CN,ALL,33,4492,0,196
2016,CN,CNNL,1,NULL,0,196
2016,CN,CNNL,11,NULL,0,196
2016,CN,CNNL,21,NULL,0,196
2016,CN,CNNL,22,NULL,0,196
2016,CN,CNNL,23,NULL,0,196
2016,CN,CNNL,12,NULL,0,196
2016,CN,CNNL,31,NULL,0,196
2016,CN,CNNL,32,NULL,0,196
2016,CN,CNNL,33,NULL,0,196
2016,CN,CNPC,1,NULL,0,196
2016,CN,CNPC,11,NULL,0,196
2016,CN,CNPC,21,NULL,0,196
2016,CN,CNPC,22,NULL,0,196
2016,CN,CNPC,23,NULL,0,196
2016,CN,CNPC,12,NULL,0,196
2016,CN,CNPC,31,NULL,0,196
2016,CN,CNPC,32,NULL,0,196
2016,CN,CNPC,33,NULL,0,196
2016,CN,VIAR,1,NULL,0,196
2016,CN,VIAR,11,NULL,0,196
2016,CN,VIAR,21,NULL,0,196
2016,CN,VIAR,22,NULL,0,196
2016,CN,VIAR,23,NULL,0,196
2016,CN,VIAR,12,NULL,0,196
2016,CN,VIAR,31,NULL,0,196
2016,CN,VIAR,32,NULL,0,196
2016,CN,VIAR,33,NULL,0,196
2016,CN,RGRL,1,8640,0,196
2016,CN,RGRL,11,6531,0,196
2016,CN,RGRL,21,5148,0,196
2016,CN,RGRL,22,557,0,196
2016,CN,RGRL,23,825,0,196
2016,CN,RGRL,12,2110,0,196
2016,CN,RGRL,31,1377,0,196
2016,CN,RGRL,32,348,0,196
2016,CN,RGRL,33,385,0,196
2017,CN,ALL,1,61859,0,196
2017,CN,ALL,11,49130,0,196
2017,CN,ALL,21,33978,0,196
2017,CN,ALL,22,3308,0,196
2017,CN,ALL,23,11844,0,196
2017,CN,ALL,12,12729,0,196
2017,CN,ALL,31,7487,0,196
2017,CN,ALL,32,821,0,196
2017,CN,ALL,33,4422,0,196
2017,CN,RGRL,1,8852,0,196
2017,CN,RGRL,11,6843,0,196
2017,CN,RGRL,21,5301,0,196
2017,CN,RGRL,22,544,0,196
2017,CN,RGRL,23,998,0,196
2017,CN,RGRL,12,2009,0,196
2017,CN,RGRL,31,1291,0,196
2017,CN,RGRL,32,392,0,196
