Year,Location_ID,Indicator_ID,Industry_ID,Authority,Value,Scalar_ID,UOM_ID
2014,NTN,INTCN,CULT,Licensed source,NULL,6,81
2014,NTN,INTCN,CULT,Unlicensed source,NULL,6,81
2014,NTN,INTCN,RTL,Licensed source,NULL,6,81
2014,NTN,INTCN,RTL,Unlicensed source,NULL,6,81
2014,NTN,GV,CULT,Licensed source,NULL,6,81
2014,NTN,GV,CULT,Unlicensed source,NULL,6,81
2014,NTN,GV,RTL,Licensed source,NULL,6,81
2014,NTN,GV,RTL,Unlicensed source,NULL,6,81
2014,NT,DP,CULT,Licensed source,0,6,81
2014,NT,DP,CULT,Unlicensed source,0,6,81
2014,NT,DP,RTL,Licensed source,0,6,81
2014,NT,DP,RTL,Unlicensed source,1,6,81
2014,NT,DMP,CULT,Licensed source,0,6,81
2014,NT,DMP,CULT,Unlicensed source,0,6,81
2014,NT,DMP,RTL,Licensed source,0,6,81
2014,NT,DMP,RTL,Unlicensed source,1,6,81
2014,NT,DOP,CULT,Licensed source,0,6,81
2014,NT,DOP,CULT,Unlicensed source,0,6,81
2014,NT,DOP,RTL,Licensed source,0,6,81
2014,NT,DOP,RTL,Unlicensed source,0,6,81
2014,NT,INTCN,CULT,Licensed source,0,6,81
2014,NT,INTCN,CULT,Unlicensed source,0,6,81
2014,NT,INTCN,RTL,Licensed source,0,6,81
2014,NT,INTCN,RTL,Unlicensed source,0,6,81
2014,NT,GV,CULT,Licensed source,0,6,81
2014,NT,GV,CULT,Unlicensed source,0,6,81
2014,NT,GV,RTL,Licensed source,0,6,81
2014,NT,GV,RTL,Unlicensed source,1,6,81
2014,NU,DP,CULT,Licensed source,0,6,81
2014,NU,DP,CULT,Unlicensed source,0,6,81
2014,NU,DP,RTL,Licensed source,0,6,81
2014,NU,DP,RTL,Unlicensed source,1,6,81
2014,NU,DMP,CULT,Licensed source,0,6,81
2014,NU,DMP,CULT,Unlicensed source,0,6,81
2014,NU,DMP,RTL,Licensed source,0,6,81
2014,NU,DMP,RTL,Unlicensed source,1,6,81
2014,NU,DOP,CULT,Licensed source,0,6,81
2014,NU,DOP,CULT,Unlicensed source,0,6,81
2014,NU,DOP,RTL,Licensed source,0,6,81
2014,NU,DOP,RTL,Unlicensed source,0,6,81
2014,NU,INTCN,CULT,Licensed source,0,6,81
2014,NU,INTCN,CULT,Unlicensed source,0,6,81
2014,NU,INTCN,RTL,Licensed source,0,6,81
2014,NU,INTCN,RTL,Unlicensed source,0,6,81
2014,NU,GV,CULT,Licensed source,0,6,81
2014,NU,GV,CULT,Unlicensed source,0,6,81
2014,NU,GV,RTL,Licensed source,0,6,81
2014,NU,GV,RTL,Unlicensed source,1,6,81
2015,CN,DP,CULT,Licensed source,69,6,81
2015,CN,DP,CULT,Unlicensed source,4860,6,81
2015,CN,DP,RTL,Licensed source,0,6,81
2015,CN,DP,RTL,Unlicensed source,1747,6,81
2015,CN,DMP,CULT,Licensed source,50,6,81
2015,CN,DMP,CULT,Unlicensed source,4779,6,81
2015,CN,DMP,RTL,Licensed source,0,6,81
2015,CN,DMP,RTL,Unlicensed source,1747,6,81
2015,CN,DOP,CULT,Licensed source,18,6,81
2015,CN,DOP,CULT,Unlicensed source,81,6,81
2015,CN,DOP,RTL,Licensed source,0,6,81
2015,CN,DOP,RTL,Unlicensed source,0,6,81
2015,CN,INTCN,CULT,Licensed source,55,6,81
2015,CN,INTCN,CULT,Unlicensed source,1653,6,81
2015,CN,INTCN,RTL,Licensed source,0,6,81
2015,CN,INTCN,RTL,Unlicensed source,349,6,81
2015,CN,GV,CULT,Licensed source,14,6,81
2015,CN,GV,CULT,Unlicensed source,3207,6,81
2015,CN,GV,RTL,Licensed source,0,6,81
2015,CN,GV,RTL,Unlicensed source,1398,6,81
2015,AT,DP,CULT,Licensed source,0,6,81
2015,AT,DP,CULT,Unlicensed source,202,6,81
2015,AT,DP,RTL,Licensed source,0,6,81
2015,AT,DP,RTL,Unlicensed source,101,6,81
2015,AT,DMP,CULT,Licensed source,0,6,81
2015,AT,DMP,CULT,Unlicensed source,196,6,81
2015,AT,DMP,RTL,Licensed source,0,6,81
2015,AT,DMP,RTL,Unlicensed source,101,6,81
2015,AT,DOP,CULT,Licensed source,0,6,81
2015,AT,DOP,CULT,Unlicensed source,6,6,81
2015,AT,DOP,RTL,Licensed source,0,6,81
2015,AT,DOP,RTL,Unlicensed source,0,6,81
2015,AT,INTCN,CULT,Licensed source,0,6,81
2015,AT,INTCN,CULT,Unlicensed source,74,6,81
2015,AT,INTCN,RTL,Licensed source,0,6,81
2015,AT,INTCN,RTL,Unlicensed source,20,6,81
2015,AT,GV,CULT,Licensed source,0,6,81
2015,AT,GV,CULT,Unlicensed source,128,6,81
2015,AT,GV,RTL,Licensed source,0,6,81
2015,AT,GV,RTL,Unlicensed source,81,6,81
2015,NL,DP,CULT,Licensed source,0,6,81
2015,NL,DP,CULT,Unlicensed source,12,6,81
2015,NL,DP,RTL,Licensed source,0,6,81
2015,NL,DP,RTL,Unlicensed source,20,6,81
2015,NL,DMP,CULT,Licensed source,0,6,81
2015,NL,DMP,CULT,Unlicensed source,12,6,81
2015,NL,DMP,RTL,Licensed source,0,6,81
2015,NL,DMP,RTL,Unlicensed source,20,6,81
2015,NL,DOP,CULT,Licensed source,0,6,81
2015,NL,DOP,CULT,Unlicensed source,0,6,81
2015,NL,DOP,RTL,Licensed source,0,6,81
2015,NL,DOP,RTL,Unlicensed source,0,6,81
2015,NL,INTCN,CULT,Licensed source,0,6,81
2015,NL,INTCN,CULT,Unlicensed source,5,6,81
2015,NL,INTCN,RTL,Licensed source,0,6,81
2015,NL,INTCN,RTL,Unlicensed source,4,6,81
2015,NL,GV,CULT,Licensed source,0,6,81
2015,NL,GV,CULT,Unlicensed source,7,6,81
2015,NL,GV,RTL,Licensed source,0,6,81
2015,NL,GV,RTL,Unlicensed source,16,6,81
2015,PE,DP,CULT,Licensed source,0,6,81
2015,PE,DP,CULT,Unlicensed source,11,6,81
2015,PE,DP,RTL,Licensed source,0,6,81
2015,PE,DP,RTL,Unlicensed source,5,6,81
2015,PE,DMP,CULT,Licensed source,0,6,81
2015,PE,DMP,CULT,Unlicensed source,11,6,81
2015,PE,DMP,RTL,Licensed source,0,6,81
2015,PE,DMP,RTL,Unlicensed source,5,6,81
2015,PE,DOP,CULT,Licensed source,0,6,81
2015,PE,DOP,CULT,Unlicensed source,0,6,81
2015,PE,DOP,RTL,Licensed source,0,6,81
2015,PE,DOP,RTL,Unlicensed source,0,6,81
2015,PE,INTCN,CULT,Licensed source,0,6,81
2015,PE,INTCN,CULT,Unlicensed source,4,6,81
2015,PE,INTCN,RTL,Licensed source,0,6,81
2015,PE,INTCN,RTL,Unlicensed source,1,6,81
2015,PE,GV,CULT,Licensed source,0,6,81
2015,PE,GV,CULT,Unlicensed source,8,6,81
2015,PE,GV,RTL,Licensed source,0,6,81
2015,PE,GV,RTL,Unlicensed source,4,6,81
2015,NS,DP,CULT,Licensed source,0,6,81
2015,NS,DP,CULT,Unlicensed source,97,6,81
2015,NS,DP,RTL,Licensed source,0,6,81
2015,NS,DP,RTL,Unlicensed source,49,6,81
2015,NS,DMP,CULT,Licensed source,0,6,81
2015,NS,DMP,CULT,Unlicensed source,94,6,81
2015,NS,DMP,RTL,Licensed source,0,6,81
2015,NS,DMP,RTL,Unlicensed source,49,6,81
2015,NS,DOP,CULT,Licensed source,0,6,81
2015,NS,DOP,CULT,Unlicensed source,3,6,81
2015,NS,DOP,RTL,Licensed source,0,6,81
2015,NS,DOP,RTL,Unlicensed source,0,6,81
2015,NS,INTCN,CULT,Licensed source,0,6,81
2015,NS,INTCN,CULT,Unlicensed source,38,6,81
2015,NS,INTCN,RTL,Licensed source,0,6,81
2015,NS,INTCN,RTL,Unlicensed source,10,6,81
2015,NS,GV,CULT,Licensed source,0,6,81
2015,NS,GV,CULT,Unlicensed source,59,6,81
2015,NS,GV,RTL,Licensed source,0,6,81
2015,NS,GV,RTL,Unlicensed source,39,6,81
2015,NB,DP,CULT,Licensed source,0,6,81
2015,NB,DP,CULT,Unlicensed source,82,6,81
2015,NB,DP,RTL,Licensed source,0,6,81
2015,NB,DP,RTL,Unlicensed source,26,6,81
2015,NB,DMP,CULT,Licensed source,0,6,81
2015,NB,DMP,CULT,Unlicensed source,79,6,81
2015,NB,DMP,RTL,Licensed source,0,6,81
2015,NB,DMP,RTL,Unlicensed source,26,6,81
2015,NB,DOP,CULT,Licensed source,0,6,81
2015,NB,DOP,CULT,Unlicensed source,2,6,81
2015,NB,DOP,RTL,Licensed source,0,6,81
2015,NB,DOP,RTL,Unlicensed source,0,6,81
2015,NB,INTCN,CULT,Licensed source,0,6,81
2015,NB,INTCN,CULT,Unlicensed source,27,6,81
2015,NB,INTCN,RTL,Licensed source,0,6,81
2015,NB,INTCN,RTL,Unlicensed source,5,6,81
2015,NB,GV,CULT,Licensed source,0,6,81
2015,NB,GV,CULT,Unlicensed source,54,6,81
2015,NB,GV,RTL,Licensed source,0,6,81
2015,NB,GV,RTL,Unlicensed source,21,6,81
2015,QC,DP,CULT,Licensed source,10,6,81
2015,QC,DP,CULT,Unlicensed source,1656,6,81
2015,QC,DP,RTL,Licensed source,0,6,81
2015,QC,DP,RTL,Unlicensed source,362,6,81
2015,QC,DMP,CULT,Licensed source,9,6,81
2015,QC,DMP,CULT,Unlicensed source,1632,6,81
2015,QC,DMP,RTL,Licensed source,0,6,81
2015,QC,DMP,RTL,Unlicensed source,362,6,81
2015,QC,DOP,CULT,Licensed source,1,6,81
2015,QC,DOP,CULT,Unlicensed source,25,6,81
2015,QC,DOP,RTL,Licensed source,0,6,81
2015,QC,DOP,RTL,Unlicensed source,0,6,81
2015,QC,INTCN,CULT,Licensed source,8,6,81
2015,QC,INTCN,CULT,Unlicensed source,581,6,81
2015,QC,INTCN,RTL,Licensed source,0,6,81
2015,QC,INTCN,RTL,Unlicensed source,72,6,81
2015,QC,GV,CULT,Licensed source,2,6,81
2015,QC,GV,CULT,Unlicensed source,1075,6,81
2015,QC,GV,RTL,Licensed source,0,6,81
2015,QC,GV,RTL,Unlicensed source,290,6,81
2015,ON,DP,CULT,Licensed source,43,6,81
2015,ON,DP,CULT,Unlicensed source,799,6,81
2015,ON,DP,RTL,Licensed source,0,6,81
2015,ON,DP,RTL,Unlicensed source,575,6,81
2015,ON,DMP,CULT,Licensed source,31,6,81
2015,ON,DMP,CULT,Unlicensed source,775,6,81
2015,ON,DMP,RTL,Licensed source,0,6,81
2015,ON,DMP,RTL,Unlicensed source,575,6,81
2015,ON,DOP,CULT,Licensed source,13,6,81
2015,ON,DOP,CULT,Unlicensed source,24,6,81
2015,ON,DOP,RTL,Licensed source,0,6,81
2015,ON,DOP,RTL,Unlicensed source,0,6,81
2015,ON,INTCN,CULT,Licensed source,35,6,81
2015,ON,INTCN,CULT,Unlicensed source,270,6,81
2015,ON,INTCN,RTL,Licensed source,0,6,81
2015,ON,INTCN,RTL,Unlicensed source,115,6,81
2015,ON,GV,CULT,Licensed source,9,6,81
2015,ON,GV,CULT,Unlicensed source,529,6,81
2015,ON,GV,RTL,Licensed source,0,6,81
2015,ON,GV,RTL,Unlicensed source,460,6,81
2015,PR,DP,CULT,Licensed source,1,6,81
2015,PR,DP,CULT,Unlicensed source,212,6,81
2015,PR,DP,RTL,Licensed source,0,6,81
2015,PR,DP,RTL,Unlicensed source,246,6,81
2015,PR,DMP,CULT,Licensed source,0,6,81
2015,PR,DMP,CULT,Unlicensed source,205,6,81
2015,PR,DMP,RTL,Licensed source,0,6,81
2015,PR,DMP,RTL,Unlicensed source,246,6,81
2015,PR,DOP,CULT,Licensed source,0,6,81
2015,PR,DOP,CULT,Unlicensed source,6,6,81
2015,PR,DOP,RTL,Licensed source,0,6,81
2015,PR,DOP,RTL,Unlicensed source,0,6,81
2015,PR,INTCN,CULT,Licensed source,1,6,81
2015,PR,INTCN,CULT,Unlicensed source,79,6,81
2015,PR,INTCN,RTL,Licensed source,0,6,81
2015,PR,INTCN,RTL,Unlicensed source,49,6,81
2015,PR,GV,CULT,Licensed source,0,6,81
2015,PR,GV,CULT,Unlicensed source,133,6,81
2015,PR,GV,RTL,Licensed source,0,6,81
2015,PR,GV,RTL,Unlicensed source,196,6,81
2015,MB,DP,CULT,Licensed source,1,6,81
2015,MB,DP,CULT,Unlicensed source,48,6,81
2015,MB,DP,RTL,Licensed source,0,6,81
2015,MB,DP,RTL,Unlicensed source,48,6,81
2015,MB,DMP,CULT,Licensed source,0,6,81
2015,MB,DMP,CULT,Unlicensed source,46,6,81
2015,MB,DMP,RTL,Licensed source,0,6,81
2015,MB,DMP,RTL,Unlicensed source,48,6,81
2015,MB,DOP,CULT,Licensed source,0,6,81
2015,MB,DOP,CULT,Unlicensed source,1,6,81
2015,MB,DOP,RTL,Licensed source,0,6,81
2015,MB,DOP,RTL,Unlicensed source,0,6,81
2015,MB,INTCN,CULT,Licensed source,1,6,81
2015,MB,INTCN,CULT,Unlicensed source,17,6,81
2015,MB,INTCN,RTL,Licensed source,0,6,81
2015,MB,INTCN,RTL,Unlicensed source,10,6,81
2015,MB,GV,CULT,Licensed source,0,6,81
2015,MB,GV,CULT,Unlicensed source,31,6,81
2015,MB,GV,RTL,Licensed source,0,6,81
2015,MB,GV,RTL,Unlicensed source,38,6,81
2015,SK,DP,CULT,Licensed source,0,6,81
2015,SK,DP,CULT,Unlicensed source,36,6,81
2015,SK,DP,RTL,Licensed source,0,6,81
2015,SK,DP,RTL,Unlicensed source,36,6,81
2015,SK,DMP,CULT,Licensed source,0,6,81
2015,SK,DMP,CULT,Unlicensed source,35,6,81
2015,SK,DMP,RTL,Licensed source,0,6,81
2015,SK,DMP,RTL,Unlicensed source,36,6,81
2015,SK,DOP,CULT,Licensed source,0,6,81
2015,SK,DOP,CULT,Unlicensed source,1,6,81
2015,SK,DOP,RTL,Licensed source,0,6,81
2015,SK,DOP,RTL,Unlicensed source,0,6,81
2015,SK,INTCN,CULT,Licensed source,0,6,81
2015,SK,INTCN,CULT,Unlicensed source,15,6,81
2015,SK,INTCN,RTL,Licensed source,0,6,81
2015,SK,INTCN,RTL,Unlicensed source,7,6,81
2015,SK,GV,CULT,Licensed source,0,6,81
2015,SK,GV,CULT,Unlicensed source,21,6,81
2015,SK,GV,RTL,Licensed source,0,6,81
2015,SK,GV,RTL,Unlicensed source,28,6,81
2015,AL,DP,CULT,Licensed source,0,6,81
2015,AL,DP,CULT,Unlicensed source,128,6,81
2015,AL,DP,RTL,Licensed source,0,6,81
2015,AL,DP,RTL,Unlicensed source,162,6,81
2015,AL,DMP,CULT,Licensed source,0,6,81
2015,AL,DMP,CULT,Unlicensed source,125,6,81
2015,AL,DMP,RTL,Licensed source,0,6,81
2015,AL,DMP,RTL,Unlicensed source,162,6,81
2015,AL,DOP,CULT,Licensed source,0,6,81
2015,AL,DOP,CULT,Unlicensed source,4,6,81
2015,AL,DOP,RTL,Licensed source,0,6,81
2015,AL,DOP,RTL,Unlicensed source,0,6,81
2015,AL,INTCN,CULT,Licensed source,0,6,81
2015,AL,INTCN,CULT,Unlicensed source,47,6,81
2015,AL,INTCN,RTL,Licensed source,0,6,81
2015,AL,INTCN,RTL,Unlicensed source,32,6,81
2015,AL,GV,CULT,Licensed source,0,6,81
2015,AL,GV,CULT,Unlicensed source,81,6,81
2015,AL,GV,RTL,Licensed source,0,6,81
2015,AL,GV,RTL,Unlicensed source,130,6,81
2015,BC,DP,CULT,Licensed source,15,6,81
2015,BC,DP,CULT,Unlicensed source,1991,6,81
2015,BC,DP,RTL,Licensed source,0,6,81
2015,BC,DP,RTL,Unlicensed source,460,6,81
2015,BC,DMP,CULT,Licensed source,11,6,81
2015,BC,DMP,CULT,Unlicensed source,1971,6,81
2015,BC,DMP,RTL,Licensed source,0,6,81
2015,BC,DMP,RTL,Unlicensed source,460,6,81
2015,BC,DOP,CULT,Licensed source,4,6,81
2015,BC,DOP,CULT,Unlicensed source,20,6,81
2015,BC,DOP,RTL,Licensed source,0,6,81
2015,BC,DOP,RTL,Unlicensed source,0,6,81
2015,BC,INTCN,CULT,Licensed source,12,6,81
2015,BC,INTCN,CULT,Unlicensed source,648,6,81
2015,BC,INTCN,RTL,Licensed source,0,6,81
2015,BC,INTCN,RTL,Unlicensed source,92,6,81
2015,BC,GV,CULT,Licensed source,3,6,81
2015,BC,GV,CULT,Unlicensed source,1342,6,81
2015,BC,GV,RTL,Licensed source,0,6,81
2015,BC,GV,RTL,Unlicensed source,368,6,81
2015,T,DP,CULT,Licensed source,0,6,81
2015,T,DP,CULT,Unlicensed source,0,6,81
2015,T,DP,RTL,Licensed source,0,6,81
2015,T,DP,RTL,Unlicensed source,4,6,81
2015,T,DMP,CULT,Licensed source,0,6,81
2015,T,DMP,CULT,Unlicensed source,0,6,81
2015,T,DMP,RTL,Licensed source,0,6,81
2015,T,DMP,RTL,Unlicensed source,4,6,81
2015,T,DOP,CULT,Licensed source,0,6,81
2015,T,DOP,CULT,Unlicensed source,0,6,81
2015,T,DOP,RTL,Licensed source,0,6,81
2015,T,DOP,RTL,Unlicensed source,0,6,81
2015,T,INTCN,CULT,Licensed source,0,6,81
2015,T,INTCN,CULT,Unlicensed source,0,6,81
2015,T,INTCN,RTL,Licensed source,0,6,81
2015,T,INTCN,RTL,Unlicensed source,1,6,81
2015,T,GV,CULT,Licensed source,0,6,81
2015,T,GV,CULT,Unlicensed source,0,6,81
2015,T,GV,RTL,Licensed source,0,6,81
2015,T,GV,RTL,Unlicensed source,3,6,81
2015,YT,DP,CULT,Licensed source,0,6,81
2015,YT,DP,CULT,Unlicensed source,0,6,81
2015,YT,DP,RTL,Licensed source,0,6,81
2015,YT,DP,RTL,Unlicensed source,1,6,81
2015,YT,DMP,CULT,Licensed source,0,6,81
2015,YT,DMP,CULT,Unlicensed source,0,6,81
2015,YT,DMP,RTL,Licensed source,0,6,81
2015,YT,DMP,RTL,Unlicensed source,1,6,81
2015,YT,DOP,CULT,Licensed source,0,6,81
2015,YT,DOP,CULT,Unlicensed source,0,6,81
2015,YT,DOP,RTL,Licensed source,0,6,81
2015,YT,DOP,RTL,Unlicensed source,0,6,81
2015,YT,INTCN,CULT,Licensed source,0,6,81
2015,YT,INTCN,CULT,Unlicensed source,0,6,81
2015,YT,INTCN,RTL,Licensed source,0,6,81
2015,YT,INTCN,RTL,Unlicensed source,0,6,81
2015,YT,GV,CULT,Licensed source,0,6,81
2015,YT,GV,CULT,Unlicensed source,0,6,81
2015,YT,GV,RTL,Licensed source,0,6,81
2015,YT,GV,RTL,Unlicensed source,1,6,81
2015,NTN,DP,CULT,Licensed source,NULL,6,81
2015,NTN,DP,CULT,Unlicensed source,NULL,6,81
2015,NTN,DP,RTL,Licensed source,NULL,6,81
2015,NTN,DP,RTL,Unlicensed source,NULL,6,81
2015,NTN,DMP,CULT,Licensed source,NULL,6,81
2015,NTN,DMP,CULT,Unlicensed source,NULL,6,81
2015,NTN,DMP,RTL,Licensed source,NULL,6,81
2015,NTN,DMP,RTL,Unlicensed source,NULL,6,81
2015,NTN,DOP,CULT,Licensed source,NULL,6,81
2015,NTN,DOP,CULT,Unlicensed source,NULL,6,81
2015,NTN,DOP,RTL,Licensed source,NULL,6,81
2015,NTN,DOP,RTL,Unlicensed source,NULL,6,81
2015,NTN,INTCN,CULT,Licensed source,NULL,6,81
2015,NTN,INTCN,CULT,Unlicensed source,NULL,6,81
2015,NTN,INTCN,RTL,Licensed source,NULL,6,81
2015,NTN,INTCN,RTL,Unlicensed source,NULL,6,81
2015,NTN,GV,CULT,Licensed source,NULL,6,81
2015,NTN,GV,CULT,Unlicensed source,NULL,6,81
2015,NTN,GV,RTL,Licensed source,NULL,6,81
2015,NTN,GV,RTL,Unlicensed source,NULL,6,81
2015,NT,DP,CULT,Licensed source,0,6,81
2015,NT,DP,CULT,Unlicensed source,0,6,81
2015,NT,DP,RTL,Licensed source,0,6,81
2015,NT,DP,RTL,Unlicensed source,1,6,81
2015,NT,DMP,CULT,Licensed source,0,6,81
2015,NT,DMP,CULT,Unlicensed source,0,6,81
2015,NT,DMP,RTL,Licensed source,0,6,81
2015,NT,DMP,RTL,Unlicensed source,1,6,81
2015,NT,DOP,CULT,Licensed source,0,6,81
2015,NT,DOP,CULT,Unlicensed source,0,6,81
2015,NT,DOP,RTL,Licensed source,0,6,81
2015,NT,DOP,RTL,Unlicensed source,0,6,81
2015,NT,INTCN,CULT,Licensed source,0,6,81
2015,NT,INTCN,CULT,Unlicensed source,0,6,81
2015,NT,INTCN,RTL,Licensed source,0,6,81
2015,NT,INTCN,RTL,Unlicensed source,0,6,81
2015,NT,GV,CULT,Licensed source,0,6,81
2015,NT,GV,CULT,Unlicensed source,0,6,81
2015,NT,GV,RTL,Licensed source,0,6,81
2015,NT,GV,RTL,Unlicensed source,1,6,81
2015,NU,DP,CULT,Licensed source,0,6,81
2015,NU,DP,CULT,Unlicensed source,0,6,81
2015,NU,DP,RTL,Licensed source,0,6,81
2015,NU,DP,RTL,Unlicensed source,1,6,81
2015,NU,DMP,CULT,Licensed source,0,6,81
2015,NU,DMP,CULT,Unlicensed source,0,6,81
2015,NU,DMP,RTL,Licensed source,0,6,81
2015,NU,DMP,RTL,Unlicensed source,1,6,81
2015,NU,DOP,CULT,Licensed source,0,6,81
2015,NU,DOP,CULT,Unlicensed source,0,6,81
2015,NU,DOP,RTL,Licensed source,0,6,81
2015,NU,DOP,RTL,Unlicensed source,0,6,81
2015,NU,INTCN,CULT,Licensed source,0,6,81
2015,NU,INTCN,CULT,Unlicensed source,0,6,81
2015,NU,INTCN,RTL,Licensed source,0,6,81
2015,NU,INTCN,RTL,Unlicensed source,0,6,81
2015,NU,GV,CULT,Licensed source,0,6,81
2015,NU,GV,CULT,Unlicensed source,0,6,81
2015,NU,GV,RTL,Licensed source,0,6,81
2015,NU,GV,RTL,Unlicensed source,1,6,81
2016,CN,DP,CULT,Licensed source,244,6,81
2016,CN,DP,CULT,Unlicensed source,4638,6,81
2016,CN,DP,RTL,Licensed source,0,6,81
2016,CN,DP,RTL,Unlicensed source,1667,6,81
2016,CN,DMP,CULT,Licensed source,209,6,81
2016,CN,DMP,CULT,Unlicensed source,4561,6,81
2016,CN,DMP,RTL,Licensed source,0,6,81
2016,CN,DMP,RTL,Unlicensed source,1667,6,81
2016,CN,DOP,CULT,Licensed source,35,6,81
2016,CN,DOP,CULT,Unlicensed source,77,6,81
2016,CN,DOP,RTL,Licensed source,0,6,81
2016,CN,DOP,RTL,Unlicensed source,0,6,81
2016,CN,INTCN,CULT,Licensed source,195,6,81
2016,CN,INTCN,CULT,Unlicensed source,1580,6,81
2016,CN,INTCN,RTL,Licensed source,0,6,81
2016,CN,INTCN,RTL,Unlicensed source,333,6,81
2016,CN,GV,CULT,Licensed source,49,6,81
2016,CN,GV,CULT,Unlicensed source,3058,6,81
2016,CN,GV,RTL,Licensed source,0,6,81
2016,CN,GV,RTL,Unlicensed source,1334,6,81
2016,AT,DP,CULT,Licensed source,0,6,81
2016,AT,DP,CULT,Unlicensed source,210,6,81
2016,AT,DP,RTL,Licensed source,0,6,81
2016,AT,DP,RTL,Unlicensed source,96,6,81
2016,AT,DMP,CULT,Licensed source,0,6,81
2016,AT,DMP,CULT,Unlicensed source,204,6,81
2016,AT,DMP,RTL,Licensed source,0,6,81
2016,AT,DMP,RTL,Unlicensed source,96,6,81
2016,AT,DOP,CULT,Licensed source,0,6,81
2016,AT,DOP,CULT,Unlicensed source,6,6,81
2016,AT,DOP,RTL,Licensed source,0,6,81
2016,AT,DOP,RTL,Unlicensed source,0,6,81
2016,AT,INTCN,CULT,Licensed source,0,6,81
2016,AT,INTCN,CULT,Unlicensed source,77,6,81
2016,AT,INTCN,RTL,Licensed source,0,6,81
2016,AT,INTCN,RTL,Unlicensed source,19,6,81
2016,AT,GV,CULT,Licensed source,0,6,81
2016,AT,GV,CULT,Unlicensed source,133,6,81
2016,AT,GV,RTL,Licensed source,0,6,81
2016,AT,GV,RTL,Unlicensed source,77,6,81
2016,NL,DP,CULT,Licensed source,0,6,81
2016,NL,DP,CULT,Unlicensed source,11,6,81
2016,NL,DP,RTL,Licensed source,0,6,81
2016,NL,DP,RTL,Unlicensed source,19,6,81
2016,NL,DMP,CULT,Licensed source,0,6,81
2016,NL,DMP,CULT,Unlicensed source,11,6,81
2016,NL,DMP,RTL,Licensed source,0,6,81
2016,NL,DMP,RTL,Unlicensed source,19,6,81
2016,NL,DOP,CULT,Licensed source,0,6,81
2016,NL,DOP,CULT,Unlicensed source,0,6,81
2016,NL,DOP,RTL,Licensed source,0,6,81
2016,NL,DOP,RTL,Unlicensed source,0,6,81
2016,NL,INTCN,CULT,Licensed source,0,6,81
2016,NL,INTCN,CULT,Unlicensed source,4,6,81
2016,NL,INTCN,RTL,Licensed source,0,6,81
2016,NL,INTCN,RTL,Unlicensed source,4,6,81
2016,NL,GV,CULT,Licensed source,0,6,81
2016,NL,GV,CULT,Unlicensed source,7,6,81
2016,NL,GV,RTL,Licensed source,0,6,81
2016,NL,GV,RTL,Unlicensed source,15,6,81
2016,PE,DP,CULT,Licensed source,0,6,81
2016,PE,DP,CULT,Unlicensed source,14,6,81
2016,PE,DP,RTL,Licensed source,0,6,81
2016,PE,DP,RTL,Unlicensed source,5,6,81
2016,PE,DMP,CULT,Licensed source,0,6,81
2016,PE,DMP,CULT,Unlicensed source,14,6,81
2016,PE,DMP,RTL,Licensed source,0,6,81
2016,PE,DMP,RTL,Unlicensed source,5,6,81
2016,PE,DOP,CULT,Licensed source,0,6,81
2016,PE,DOP,CULT,Unlicensed source,0,6,81
2016,PE,DOP,RTL,Licensed source,0,6,81
2016,PE,DOP,RTL,Unlicensed source,0,6,81
2016,PE,INTCN,CULT,Licensed source,0,6,81
2016,PE,INTCN,CULT,Unlicensed source,5,6,81
2016,PE,INTCN,RTL,Licensed source,0,6,81
2016,PE,INTCN,RTL,Unlicensed source,1,6,81
2016,PE,GV,CULT,Licensed source,0,6,81
2016,PE,GV,CULT,Unlicensed source,9,6,81
2016,PE,GV,RTL,Licensed source,0,6,81
2016,PE,GV,RTL,Unlicensed source,4,6,81
2016,NS,DP,CULT,Licensed source,0,6,81
2016,NS,DP,CULT,Unlicensed source,101,6,81
2016,NS,DP,RTL,Licensed source,0,6,81
2016,NS,DP,RTL,Unlicensed source,47,6,81
2016,NS,DMP,CULT,Licensed source,0,6,81
2016,NS,DMP,CULT,Unlicensed source,98,6,81
2016,NS,DMP,RTL,Licensed source,0,6,81
2016,NS,DMP,RTL,Unlicensed source,47,6,81
2016,NS,DOP,CULT,Licensed source,0,6,81
2016,NS,DOP,CULT,Unlicensed source,3,6,81
2016,NS,DOP,RTL,Licensed source,0,6,81
2016,NS,DOP,RTL,Unlicensed source,0,6,81
2016,NS,INTCN,CULT,Licensed source,0,6,81
2016,NS,INTCN,CULT,Unlicensed source,39,6,81
2016,NS,INTCN,RTL,Licensed source,0,6,81
2016,NS,INTCN,RTL,Unlicensed source,9,6,81
2016,NS,GV,CULT,Licensed source,0,6,81
2016,NS,GV,CULT,Unlicensed source,62,6,81
2016,NS,GV,RTL,Licensed source,0,6,81
2016,NS,GV,RTL,Unlicensed source,37,6,81
2016,NB,DP,CULT,Licensed source,0,6,81
2016,NB,DP,CULT,Unlicensed source,83,6,81
2016,NB,DP,RTL,Licensed source,0,6,81
2016,NB,DP,RTL,Unlicensed source,25,6,81
2016,NB,DMP,CULT,Licensed source,0,6,81
2016,NB,DMP,CULT,Unlicensed source,81,6,81
2016,NB,DMP,RTL,Licensed source,0,6,81
2016,NB,DMP,RTL,Unlicensed source,25,6,81
2016,NB,DOP,CULT,Licensed source,0,6,81
