REF_DATE,GEO,DGUID,Companies,Length of track,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VALUE
2001,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,19891
2001,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,15546
2001,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,12558
2001,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,234
2001,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2753
2001,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4345
2001,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2840
2001,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,418
2001,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1086
2002,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,73186
2002,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,61715
2002,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,43063
2002,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3033
2002,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15619
2002,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,11470
2002,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6095
2002,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,906
2002,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4471
2002,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,30714
2002,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,28418
2002,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18284
2002,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1998
2002,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8137
2002,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2296
2002,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,330
2002,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,62
2002,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1903
2002,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,22360
2002,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17542
2002,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11948
2002,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,801
2002,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4793
2002,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4818
2002,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2807
2002,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,452
2002,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1559
2002,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2002,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2002,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2002,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2002,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2002,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2002,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2002,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2002,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2002,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,19896
2002,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,15548
2002,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,12624
2002,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,234
2002,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2690
2002,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4348
2002,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2950
2002,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,391
2002,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1008
2003,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,71920
2003,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,60431
2003,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,42082
2003,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,2889
2003,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15460
2003,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,11488
2003,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6115
2003,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,923
2003,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4450
2003,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,30822
2003,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,28535
2003,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18420
2003,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1966
2003,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8149
2003,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2287
2003,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,333
2003,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,59
2003,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1894
2003,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,22222
2003,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17405
2003,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11866
2003,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,763
2003,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4777
2003,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4817
2003,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2807
2003,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,452
2003,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1558
2003,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2003,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2003,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2003,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2003,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2003,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2003,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2003,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2003,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2003,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,18660
2003,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,14284
2003,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,11588
2003,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,160
2003,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2535
2003,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4377
2003,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2967
2003,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,412
2003,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,998
2004,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,72048
2004,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,60655
2004,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,42163
2004,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3017
2004,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15475
2004,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,11393
2004,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6099
2004,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,970
2004,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4325
2004,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,30853
2004,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,28561
2004,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18424
2004,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1967
2004,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8170
2004,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2291
2004,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,338
2004,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,59
2004,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1894
2004,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,22193
2004,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17384
2004,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11827
2004,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,766
2004,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4791
2004,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4809
2004,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2807
2004,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,452
2004,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1550
2004,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2004,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2004,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2004,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2004,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2004,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2004,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2004,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2004,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2004,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,18787
2004,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,14502
2004,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,11704
2004,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,284
2004,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2514
2004,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4285
2004,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2946
2004,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,458
2004,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,881
2005,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,72367
2005,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,57884
2005,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,39391
2005,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3378
2005,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15116
2005,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,14483
2005,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8379
2005,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,1032
2005,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,5071
2005,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,34110
2005,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,28829
2005,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18422
2005,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1969
2005,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8438
2005,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,5281
2005,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2609
2005,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,56
2005,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2617
2005,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,21956
2005,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17144
2005,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11542
2005,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,817
2005,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4785
2005,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4812
2005,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2807
2005,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,455
2005,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1550
2005,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2005,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2005,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2005,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2005,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2005,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2005,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2005,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2005,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2005,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,16085
2005,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,11704
2005,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,9219
2005,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,592
2005,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,1893
2005,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4382
2005,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2956
2005,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,521
2005,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,905
2006,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,71812
2006,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,57349
2006,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,39045
2006,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3377
2006,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,14926
2006,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,14463
2006,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8374
2006,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,1075
2006,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,5014
2006,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,35802
2006,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,30534
2006,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,20098
2006,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1955
2006,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8481
2006,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,5268
2006,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2598
2006,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,56
2006,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2614
2006,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,21675
2006,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,16872
2006,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11288
2006,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,830
2006,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4754
2006,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4802
2006,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2797
2006,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,457
2006,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1548
2006,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2006,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2006,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2006,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2006,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2006,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2006,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2006,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2006,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2006,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,14120
2006,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,9735
2006,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,7452
2006,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,592
2006,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,1691
2006,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4385
2006,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2971
2006,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,562
2006,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,851
2007,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,71716
2007,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,57646
2007,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,39222
2007,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3392
2007,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15033
2007,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,14069
2007,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8057
2007,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,1052
2007,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4961
2007,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,36160
2007,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,30891
2007,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,20352
2007,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1955
2007,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8584
2007,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,5270
2007,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2598
2007,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,56
2007,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2616
2007,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,21589
2007,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,16829
